"ITEM","PROMO_ZONE_ID","SIMPLE_PROMO_RETAIL"
"052165013",5,1.10
"052165013",7,1.16
"052165013-001",9,1.10
"052165013-001",7,1.16
"052165013",9,1.10
"054905230-001",5,1.60
"054905230",6,1.60
"054905230",5,1.60
"054905230",7,1.60
"054905230-001",9,1.60
"054905230-001",6,1.60
"054905230-001",7,1.60
"054905230",9,1.60
"072183744",7,1.00
"072183744",6,1.00
"072183744",9,1.00
"072183744",5,1.00
"065064913",12,9.99
"072488044",13,24.99
"072488044",12,24.99
"072775977",13,79.99
"074003437",13,619.99
"074003437",12,619.99
"073532434",15,0.80
"073532434",9,0.80
"073532434",8,0.80
"073532434",7,0.80
"073532434",5,0.80
"073532434",6,0.80
"065668470",13,9.99
"065668470",12,9.99
"072761890",13,419.99
"072761890",12,419.99
"073531493",13,249.99
"073531493",12,249.99
"064216863",13,9.99
"066535240",13,9.99
"066535240",12,9.99
"068180511-001",13,19.99
"067541720",13,49.99
"067541720",12,49.99
"071877023",13,189.99
"071877023",12,189.99
"065064965",13,9.99
"065064913",13,9.99
"064676663",13,9.99
"064676663",12,9.99
"067526936",13,49.99
"071737938",13,399.99
"072050544",13,399.99
"072050544",12,399.99
"068155997",13,9.99
"068155997",12,9.99
"073905114",13,209.99
"073905114",12,209.99
"066535205",13,9.99
"067552880",13,49.99
"067552880",12,49.99
"065668493",13,9.99
"065668493",12,9.99
"068213451-001",13,79.99
"068213451-001",12,79.99
"067537714",13,29.99
"068180799",12,109.99
"073209772",13,519.99
"073209772",12,519.99
"074667100",13,429.99
"074667100",12,429.99
"068183709",13,29.99
"068183709",12,29.99
"072806717",13,59.99
"072806717",12,59.99
"072438231",13,69.99
"074760904",13,99.99
"064216523",13,9.99
"064216523",12,9.99
"067837906",13,29.99
"071588048",12,219.99
"073531395",13,249.99
"073531395",12,249.99
"068199651",13,49.99
"068199651",12,49.99
"067528149",13,9.99
"067528149",12,9.99
"065063989",13,9.99
"067539506",13,29.99
"067539506",12,29.99
"065146189",13,9.99
"065146189",12,9.99
"068180799",13,109.99
"074760945",12,99.99
"065668527",13,9.99
"065668527",12,9.99
"072586515",13,18.99
"068155951",13,39.99
"073739426",13,569.99
"073739426",12,569.99
"061767007",13,9.99
"072833771",13,149.99
"066535228",13,9.99
"073806065",13,69.99
"062728715",13,9.99
"072833840",13,449.99
"072863389",13,49.99
"072863389",12,49.99
"068156155",13,439.99
"068156155",12,439.99
"071588048",13,219.99
"074003846",12,619.99
"067538771",12,159.99
"071356714",13,49.99
"071969030",13,239.99
"071969030",12,239.99
"074100783",12,249.99
"067744706",12,9.99
"071509086",13,89.99
"071509086",12,89.99
"068180338",13,439.99
"053028676",13,9.99
"068180661",13,399.99
"068180661",12,399.99
"074760945",13,99.99
"067537714",12,29.99
"074100783",13,249.99
"072570522",12,79.99
"074100725",12,149.99
"065063920",12,9.99
"072050487",12,399.99
"070883754",13,29.99
"067526936",12,49.99
"066535286",12,9.99
"071968866",13,399.99
"071968866",12,399.99
"071356714",12,49.99
"066535136",12,9.99
"068058732",12,19.99
"071587769",12,14.99
"067994726",12,39.99
"074003846",13,619.99
"072775977",12,79.99
"065063989",12,9.99
"065063920",13,9.99
"071426419",13,14.99
"072426354",13,49.99
"068156005",13,309.99
"068156005",12,309.99
"074747109",13,139.99
"074747109",12,139.99
"072438231",12,69.99
"068213451",13,79.99
"068213451",12,79.99
"072050487",13,399.99
"067744706",13,9.99
"071737938",12,399.99
"066535205",12,9.99
"072426354",12,49.99
"068156218",12,329.99
"065064936",13,9.99
"065064936",12,9.99
"070883754",12,29.99
"067994726",13,39.99
"068155945",13,9.99
"068155945",12,9.99
"066535286",13,9.99
"066729541",13,29.99
"066729541",12,29.99
"073806013",13,69.99
"073806013",12,69.99
"071509178",13,59.99
"071509178",12,59.99
"071877196",13,219.99
"071877196",12,219.99
"064216863",12,9.99
"068180511-001",12,19.99
"065064965",12,9.99
"073805694",12,99.99
"066535194",13,9.99
"068180511",13,19.99
"068180511",12,19.99
"074747017",13,119.99
"074747017",12,119.99
"066535194",12,9.99
"068058732",13,19.99
"066874742",13,9.99
"066874742",12,9.99
"071587769",13,14.99
"072570522",13,79.99
"068180557",13,199.99
"068180557",12,199.99
"074100725",13,149.99
"068156218",13,329.99
"072586348",13,79.99
"072586348",12,79.99
"074667296",13,429.99
"074667296",12,429.99
"074760904",12,99.99
"071737852",13,539.99
"071737852",12,539.99
"071426419",12,14.99
"067837906",12,29.99
"073617346",13,49.99
"073617346",12,49.99
"067538771",13,159.99
"073531204",13,79.99
"073531204",12,79.99
"066535136",13,9.99
"073805803",13,189.99
"073805803",12,189.99
"073805694",13,99.99
"073806065",12,69.99
"068156011",13,199.99
"068156011",12,199.99
"062728715",12,9.99
"065668458",13,9.99
"065668458",12,9.99
"072833840",12,449.99
"071454754",13,49.99
"071454754",12,49.99
"071876928",13,129.99
"071876928",12,129.99
"068198986",13,259.99
"068198986",12,259.99
"074761005",13,99.99
"074761005",12,99.99
"068265377",12,339.99
"066535292",13,9.99
"066535292",12,9.99
"065629373",13,9.99
"065629373",12,9.99
"053028676",12,9.99
"067537115",13,9.99
"067537115",12,9.99
"067699222",13,49.99
"067699222",12,49.99
"071508162",13,24.99
"071508162",12,24.99
"072586515",12,18.99
"068155951",12,39.99
"061767007",12,9.99
"072833771",12,149.99
"066535228",12,9.99
"068180338",12,439.99
"068265377",13,339.99
"050237986",5,14.00
"050237986-002",9,14.00
"073805849",9,14.00
"073805849",7,14.00
"073805849",6,14.00
"073805849",5,14.00
"057420176",7,14.00
"057420176",9,14.00
"057420176",5,14.00
"057420176",6,14.00
"050237986-002",5,14.00
"050237986",7,14.00
"050237986-002",6,14.00
"050237986-002",7,14.00
"050237986",6,14.00
"050044528-001",5,0.75
"050044528-001",6,0.75
"071020853",7,1.00
"071020853",9,1.00
"071020945",5,1.00
"071020945",7,1.00
"071020945",6,1.00
"058244665",7,5.99
"058244665",9,5.99
"058770053",5,1.25
"071339367",7,1.58
"071339367",15,1.58
"071339367",9,1.50
"071339367",8,1.58
"051295125",5,0.75
"051295131",5,0.75
"050044534",5,0.75
"050044534",6,0.75
"050043662",7,1.00
"050043662",9,1.00
"051562339",6,1.00
"051562339",9,1.00
"051562339",5,1.00
"051562339",7,1.00
"050043633",7,1.00
"071339275",7,1.58
"067850279",15,1.58
"070786593",7,1.58
"070771627",15,1.58
"070771627",7,1.58
"067850285",15,1.58
"067850187",7,1.58
"066952189",7,1.58
"066952621",9,1.50
"070787413",15,1.58
"066952517",15,1.58
"070787119",9,1.50
"070787119",8,1.58
"070771627",8,1.58
"070788337",9,1.50
"070788337",8,1.58
"067850187",9,1.50
"067850141",15,1.58
"067850141",9,1.50
"071021114",7,1.00
"058244665",5,5.99
"071021114",5,1.00
"071021114",9,1.00
"058244665",6,5.99
"071020853",6,1.00
"071020853",5,1.00
"071020945",9,1.00
"071021114",6,1.00
"056525601",15,0.81
"056525601",9,0.75
"050717482",5,0.75
"050717482",6,0.75
"050044528",5,0.75
"050044528",6,0.75
"050044528-001",7,0.79
"067609682",5,1.95
"067609682",6,1.95
"067609716",5,1.95
"067609716",6,1.95
"067609722",5,1.95
"067609722",6,1.95
"050044528-001",8,0.81
"050044528-001",9,0.75
"050044528-001",15,0.81
"067850285",9,1.50
"052703535",7,1.00
"052703535",9,1.00
"054122960",6,1.00
"054122960",9,1.00
"054122960",5,1.00
"054122960",7,1.00
"052644996",7,1.00
"052644996",9,1.00
"052644996",5,1.00
"052644996",6,1.00
"052703535",5,1.00
"052703535",6,1.00
"053685974",9,2.00
"053685974",7,2.10
"070697646",7,2.10
"050261766",9,2.00
"050261766",7,2.10
"050043685",7,2.10
"050314503",7,2.10
"056525601",7,0.79
"058770053",7,1.31
"058770053",15,1.34
"050043633",9,1.00
"050043633",5,1.00
"050043633",6,1.00
"050043662",5,1.00
"050043662",6,1.00
"070787119",15,1.58
"070771627",9,1.50
"066952517",9,1.50
"066952517",8,1.58
"067850285",8,1.58
"070788090",9,1.50
"070788090",8,1.58
"071339275",9,1.50
"070786898",9,1.50
"070786898",8,1.58
"071339275",8,1.58
"067850279",9,1.50
"067850279",8,1.58
"067850187",15,1.58
"070787586",15,1.58
"070787586",9,1.50
"070786593",15,1.58
"070786593",9,1.50
"066952189",15,1.58
"066952189",9,1.50
"066952621",15,1.58
"070787413",9,1.50
"071339367",6,1.50
"071339367",5,1.50
"050314503-001",7,2.10
"053685974-001",7,2.10
"056525601",8,0.81
"050044534",9,0.75
"050044534",8,0.81
"050044528",15,0.81
"050044528",9,0.75
"050717482",15,0.81
"051659859",8,0.81
"050717482",9,0.75
"070787586",7,1.58
"067850141",7,1.58
"066952621",7,1.58
"070787413",7,1.58
"067850285",7,1.58
"070788337",15,1.58
"070787119",7,1.58
"066952517",7,1.58
"070788337",7,1.58
"070788090",15,1.58
"070788090",7,1.58
"067850279",7,1.58
"070786898",15,1.58
"070786898",7,1.58
"071339275",15,1.58
"051295125",15,0.81
"051295131",15,0.81
"051295131",7,0.79
"051295125",7,0.79
"051659859",7,0.79
"051659859",15,0.81
"051295125",8,0.81
"051295125",9,0.75
"051295131",8,0.81
"051295131",9,0.75
"051659859",9,0.75
"070787119",5,1.50
"070787119",6,1.50
"056525601",5,0.75
"056525601",6,0.75
"053685974-001",5,2.00
"053685974-001",6,2.00
"050314503",9,2.00
"070697646",9,2.00
"050043685",9,2.00
"067850279",6,1.50
"050314503-001",9,2.00
"053685974-001",9,2.00
"066952621",8,1.58
"067850141",8,1.58
"070787586",8,1.58
"070786593",8,1.58
"067850187",8,1.58
"066952189",8,1.58
"070787413",8,1.58
"050044528",7,0.79
"050717482",7,0.79
"050717482",8,0.81
"050044528",8,0.81
"050044534",15,0.81
"050044534",7,0.79
"054422576-001",6,6.59
"054422576",5,6.59
"054422576",6,6.59
"054423886",5,1.00
"054423886",6,1.00
"054422576",9,6.59
"054422576",7,6.59
"054423886",7,1.00
"054423886",9,1.00
"055847999",6,5.99
"055847999",9,5.99
"055847999",5,5.99
"055847999",7,5.99
"054422576-001",7,6.59
"054422576-001",9,6.59
"050314503-001",5,2.00
"050314503-001",6,2.00
"050261766",6,2.00
"050314503",5,2.00
"050314503",6,2.00
"070697646",5,2.00
"070697646",6,2.00
"050043685",5,2.00
"050043685",6,2.00
"070787586",5,1.50
"070787586",6,1.50
"070786593",5,1.50
"053685974",5,2.00
"053685974",6,2.00
"050261766",5,2.00
"058770053",6,1.25
"067609716",9,1.95
"067609682",9,1.95
"067609682",15,2.10
"067609682",7,2.05
"067609716",15,2.10
"067609722",8,2.10
"067609722",15,2.10
"067609722",9,1.95
"067609722",7,2.05
"067609682",8,2.10
"067609716",8,2.10
"067609716",7,2.05
"058770053",8,1.34
"058770053",9,1.25
"054422576-001",5,6.59
"051295125",6,0.75
"051295131",6,0.75
"051659859",5,0.75
"051659859",6,0.75
"070788337",5,1.50
"070788337",6,1.50
"067850285",5,1.50
"067850285",6,1.50
"070771627",5,1.50
"070771627",6,1.50
"066952517",5,1.50
"066952517",6,1.50
"070788090",5,1.50
"070788090",6,1.50
"067850279",5,1.50
"071339275",5,1.50
"071339275",6,1.50
"070786898",5,1.50
"070786898",6,1.50
"067850187",5,1.50
"067850187",6,1.50
"066952621",5,1.50
"066952621",6,1.50
"070787413",5,1.50
"066952189",5,1.50
"066952189",6,1.50
"067850141",5,1.50
"067850141",6,1.50
"070787413",6,1.50
"070786593",6,1.50
"072233703",9,15.00
"072233703",6,15.00
"072233703",7,15.00
"072233703",5,15.00
"071563964",9,3.00
"071563964",6,3.00
"071563964",7,3.00
"071563964",5,3.00
"062771023",5,3.00
"074309928",5,3.00
"074309928",7,3.00
"074309928",6,3.00
"062771023",9,3.00
"062771023",6,3.00
"062771023",7,3.00
"074309928",9,3.00
"067460959",8,1.25
"067461198",8,1.25
"061745903",7,1.50
"061745903",5,1.50
"061746136",15,1.50
"061745903",9,1.50
"061745903",15,1.50
"065578991",5,1.50
"061746136",5,1.50
"065578991",7,1.50
"061746136",7,1.50
"067424358",15,1.50
"067424358",9,1.50
"067424358",6,1.50
"065578991",6,1.50
"061746136",6,1.50
"067424358",8,1.50
"065578991",9,1.50
"067424358",7,1.50
"065578991",15,1.50
"067424358",5,1.50
"065578991",8,1.50
"061746136",9,1.50
"061746136",8,1.50
"061745903",6,1.50
"061745903",8,1.50
"051299668",8,1.10
"057265365",8,1.10
"059447078-001",5,1.25
"057265365-002",8,1.16
"057768536-003",6,1.25
"057768536",6,1.25
"051299668-001",8,1.10
"067461077",8,1.25
"067461198-001",8,1.25
"067461077-001",8,1.31
"067460959-001",8,1.31
"057265365-001",5,1.10
"057265365-001",8,1.10
"057265365-003",5,1.10
"057265365-003",8,1.10
"057768536-001",6,1.25
"051299668-002",8,1.16
"057265365-004",8,1.16
"052308531-003",5,1.25
"057265365-004",5,1.10
"057265365",5,1.10
"052308531",5,1.25
"057265365-002",5,1.10
"073806364",15,2.50
"073806364",8,2.50
"073778575",8,2.50
"073778575",15,2.50
"068228111",15,0.75
"068228111",8,0.75
"068228203",8,0.75
"068228071",8,0.75
"068228071",15,0.75
"068228192",15,0.75
"068228192",8,0.75
"068228203",15,0.75
"067478737-001",9,1.30
"057748203",9,1.25
"068153089-001",9,1.25
"068190522-001",9,1.25
"057748203-002",9,1.25
"057396912-001",9,1.25
"067461198",5,1.25
"057746378-001",8,1.25
"057746378-001",5,1.25
"068190522",5,1.25
"068153089",5,1.25
"057748203",5,1.25
"068153089-001",5,1.25
"068190522-001",5,1.25
"057748203-002",5,1.25
"067461198-001",9,1.25
"057396912-001",8,1.25
"057748203-001",8,1.25
"057748203-001",9,1.25
"057746378",8,1.25
"057746378",9,1.25
"068153089",9,1.25
"067478737",8,1.30
"067460959",9,1.25
"068190522",8,1.25
"067461077",5,1.25
"057396912",8,1.25
"067461077-001",5,1.25
"067461198-001",5,1.25
"067460959-001",5,1.25
"067460959",5,1.25
"067478737-001",5,1.30
"067478737",5,1.30
"057396912",5,1.25
"057396912-001",5,1.25
"057746378",5,1.25
"067460959-001",15,1.31
"067461198",15,1.25
"067460959",6,1.25
"057748203-002",15,1.25
"067460959",15,1.25
"057396912",15,1.25
"057396912-001",15,1.25
"067478737",6,1.30
"067478737",15,1.30
"057748203-001",15,1.25
"057768536-001",9,1.25
"052308531-002",15,1.25
"057748203-001",5,1.25
"068153089",8,1.25
"067478737-001",8,1.30
"057748203",8,1.25
"068153089-001",8,1.25
"068190522-001",8,1.25
"067461077-001",9,1.25
"067460959-001",9,1.25
"057748203-002",8,1.25
"057396912",9,1.25
"067478737",9,1.30
"053220350-001",15,1.21
"058086143-001",15,1.37
"071452831-001",15,1.37
"052308531-003",15,1.31
"072537436",15,1.30
"072537436",9,1.30
"052308531-001",15,1.31
"071443560",15,1.30
"071565300-001",15,1.21
"057265365-004",15,1.16
"057768536-001",15,1.31
"051299668-002",15,1.16
"051299668-002",9,1.10
"050921556-004",15,1.10
"050965515-002",15,1.30
"050965515-005",15,1.37
"053231438-001",15,1.21
"071480676-001",15,1.21
"071480676-001",9,1.15
"071443600",15,1.10
"051299668",15,1.10
"071103807",15,1.10
"073398903",15,1.37
"073398903",9,1.30
"052745577-002",15,1.25
"058992844-002",15,1.37
"071563642-001",15,1.21
"052308531",15,1.25
"072512206-001",15,1.25
"072512206-001",9,1.25
"071103807-001",15,1.16
"050921556",15,1.10
"058086143-002",15,1.37
"063903028",15,1.30
"071563642",15,1.15
"057265365",15,1.10
"058992844",15,1.30
"068139003-001",15,1.31
"057768536-002",15,1.25
"057768536-002",9,1.25
"071565300",15,1.15
"053231438-002",15,1.21
"053220350-002",15,1.21
"053220350-002",9,1.15
"051299668-001",15,1.10
"051299668-001",9,1.10
"053220350",15,1.15
"052020006",15,1.10
"051299668-003",15,1.16
"063903777-001",15,1.16
"057265365-002",6,1.10
"071453369",15,1.30
"071453369",6,1.30
"057768536-003",15,1.25
"053231438",15,1.15
"053231438",9,1.15
"053231438",6,1.15
"058086143",15,1.30
"058086143",6,1.30
"071453369-002",6,1.30
"071453415-001",15,1.21
"071453415",15,1.15
"057768536",15,1.25
"052745577-001",15,1.25
"063866244-001",15,1.37
"059447078",6,1.25
"059447078-001",15,1.25
"059447078-001",6,1.25
"068163169",15,1.25
"068163169",6,1.25
"052745577-004",15,1.31
"052745577-004",9,1.25
"052745577-004",6,1.25
"071452831",15,1.30
"071452831",6,1.30
"068139003",6,1.25
"063866244",15,1.30
"063866244",6,1.30
"057265365-002",15,1.16
"052308531-003",9,1.25
"058992844-001",9,1.30
"052308531-001",9,1.25
"071443560",5,1.30
"071565300-001",9,1.15
"057265365-004",9,1.10
"052308531-002",9,1.25
"050965515-001",15,1.37
"050965515-001",6,1.30
"059447078",15,1.25
"071443600",9,1.10
"051299668",9,1.10
"053220350-001",9,1.15
"058086143-001",9,1.30
"050965515",9,1.30
"050965515-003",9,1.30
"071452831-001",9,1.30
"050921556-005",9,1.10
"052745577",9,1.25
"071443560-001",9,1.30
"068163169-001",9,1.25
"063903028-001",9,1.30
"063903028-001",15,1.37
"063903777-001",9,1.10
"052745577-002",9,1.25
"053231438-003",15,1.21
"053231438-003",9,1.15
"071563642-001",9,1.15
"052308531",9,1.25
"071480676",9,1.15
"058086143-002",9,1.30
"071563642",9,1.15
"050965515-002",9,1.30
"050965515-005",9,1.30
"053231438-001",9,1.15
"057265365-001",9,1.10
"057265365",9,1.10
"057768536",9,1.25
"052745577-003",15,1.25
"052745577-003",9,1.25
"057265365-003",15,1.10
"057265365-003",9,1.10
"063866244-001",9,1.30
"058992844",9,1.30
"053231438-002",9,1.15
"052020006-001",9,1.10
"052020006",9,1.10
"051299668-003",9,1.10
"051299668-002",5,1.10
"050965515-002",5,1.30
"050965515-005",5,1.30
"053231438-001",5,1.15
"071480676-001",5,1.15
"058992844",5,1.30
"068139003-001",5,1.25
"057768536-002",5,1.25
"071565300",5,1.15
"053231438-002",5,1.15
"053220350-002",5,1.15
"051299668-001",5,1.10
"053220350",5,1.15
"052020006",5,1.10
"051299668-003",5,1.10
"063903777-001",5,1.10
"071103807",5,1.10
"073398903",5,1.30
"058086143-002",5,1.30
"071563642",5,1.15
"072512206-001",5,1.25
"071480676",5,1.15
"063903777",5,1.10
"058992844-002",5,1.30
"071563642-001",5,1.15
"063903028",5,1.30
"050921556-004",5,1.10
"071453415",5,1.15
"057768536",5,1.25
"052745577-003",5,1.25
"052745577-001",5,1.25
"063866244-001",5,1.30
"067763181",12,0.79
"067762372",13,0.72
"067762372",12,0.69
"067763181",13,0.83
"053810458",12,2.49
"053810458",13,2.61
"071771977",13,2.61
"071771977",12,2.49
"057746378-001",7,1.25
"068190522",9,1.25
"068190522",6,1.25
"068190522",7,1.25
"067461077",9,1.25
"067461077",6,1.25
"067461077",7,1.25
"067461077-001",6,1.25
"067461077-001",7,1.25
"068190522-001",6,1.25
"068190522-001",7,1.25
"067460959-001",6,1.25
"067460959-001",7,1.25
"057748203-002",6,1.25
"057746378-001",6,1.25
"057748203-001",6,1.25
"057748203-001",7,1.25
"057746378",6,1.25
"057746378",7,1.25
"068153089",6,1.25
"068153089",7,1.25
"067478737-001",6,1.30
"067478737-001",7,1.30
"057748203",6,1.25
"057748203",7,1.25
"068153089-001",6,1.25
"068153089-001",7,1.25
"067461198-001",6,1.25
"067461198-001",7,1.25
"057396912",6,1.25
"057396912",7,1.25
"057746378-001",9,1.25
"057396912-001",6,1.25
"067461198",7,1.25
"067461198",6,1.25
"067478737",7,1.30
"067461198",9,1.25
"057746378-001",15,1.25
"068190522",15,1.25
"067461077",15,1.25
"067460959",7,1.25
"057396912-001",7,1.25
"057768536-001",5,1.25
"072512206",9,1.25
"068139003",9,1.25
"063866244",9,1.30
"057265365-002",9,1.10
"071453369",9,1.30
"057768536-003",9,1.25
"058086143",9,1.30
"071453369-002",15,1.37
"052745577-001",9,1.25
"068139003-001",9,1.25
"072512206",15,1.25
"058992844-002",9,1.30
"058086143-001",5,1.30
"050965515",5,1.30
"052745577",5,1.25
"058992844-001",15,1.30
"072537436",5,1.30
"052745577-005",15,1.31
"052745577-005",9,1.25
"068163169",9,1.25
"071453369-002",9,1.30
"071443560",9,1.30
"053220350",9,1.15
"071103807-001",9,1.10
"050921556-004",9,1.10
"071443600",5,1.10
"051299668",5,1.10
"053220350-001",5,1.15
"050965515-003",5,1.30
"071452831-001",5,1.30
"050921556-005",5,1.10
"068163169-001",5,1.25
"063903028-001",5,1.30
"058992844-001",5,1.30
"052308531-001",5,1.25
"071565300-001",5,1.15
"052745577-005",5,1.25
"050965515-003",15,1.30
"050965515",15,1.30
"050921556-005",15,1.16
"052745577",15,1.25
"071443560-001",15,1.37
"068163169-001",15,1.31
"072512206",5,1.25
"071443560-001",5,1.30
"050965515-001",9,1.30
"059447078",9,1.25
"071565300",9,1.15
"063903777",9,1.10
"059447078-001",9,1.25
"071452831",9,1.30
"050921556",9,1.10
"068139003",15,1.25
"063903028",9,1.30
"057265365-001",15,1.10
"071453415-001",9,1.15
"071453415",9,1.15
"052020006-001",15,1.16
"071103807",9,1.10
"071480676",15,1.15
"063903777",15,1.10
"053231438-003",7,1.15
"071563642-001",7,1.15
"071480676",7,1.15
"071443560-001",7,1.30
"068163169-001",7,1.25
"063903028-001",7,1.30
"052308531-003",7,1.25
"058992844-001",7,1.30
"072537436",7,1.30
"052308531-001",7,1.25
"071443560",7,1.30
"057265365-004",7,1.10
"052308531-002",7,1.25
"072512206",7,1.25
"071565300",7,1.15
"053231438-002",7,1.15
"053220350-002",7,1.15
"052020006-001",7,1.10
"053220350",7,1.15
"052020006",7,1.10
"051299668-003",7,1.10
"063903777-001",7,1.10
"071103807",7,1.10
"073398903",7,1.30
"052745577-002",7,1.25
"058992844-002",7,1.30
"068139003-001",7,1.25
"057768536-002",7,1.25
"053231438",7,1.15
"058086143",7,1.30
"071453369-002",7,1.30
"057265365-001",6,1.10
"071453415-001",7,1.15
"071453415",7,1.15
"052745577-003",7,1.25
"052745577-001",7,1.25
"063866244-001",7,1.30
"057265365",7,1.10
"058992844",7,1.30
"071480676-001",6,1.15
"050965515-002",6,1.30
"051299668",7,1.10
"050965515-001",7,1.30
"059447078",7,1.25
"059447078-001",7,1.25
"068163169",7,1.25
"052745577-004",7,1.25
"071452831",7,1.30
"068139003",7,1.25
"063866244",7,1.30
"057265365-002",7,1.10
"071453369",7,1.30
"057768536-003",7,1.25
"052308531",6,1.25
"050921556-004",6,1.10
"053231438-001",6,1.15
