"ITEM","ZONE_ID","OFFER_ID","OFFER_NAME","EFFECTIVE_DATE","END_DATE"
"053231438",9,"A30800969","OXO 12 LAMB STOCK CUBES 71G 1.19-1 s0.19","20130729","20130813"
"057768536-003",7,"A30800969","OXO 12 LAMB STOCK CUBES 71G 1.19-1 s0.19","20130729","20130813"
"057768536",6,"A30800970","ENGLISH PROVENDER VERY LY GIN 190G 1.49-1 s0.49","20130729","20130813"
"068139003-001",5,"A30800970","ENGLISH PROVENDER VERY LY GIN 190G 1.49-1 s0.49","20130729","20130813"
"053220350-002",9,"A30800970","ENGLISH PROVENDER VERY LY GIN 190G 1.49-1 s0.49","20130729","20130813"
"058086143",7,"A30800970","ENGLISH PROVENDER VERY LY GIN 190G 1.49-1 s0.49","20130729","20130813"
"071453415-001",6,"A30800971","FILIPPO BERIO X/V O/OIL 1LT 7.59-6.59 s1","20130729","20130813"
"071565300",5,"A30800971","FILIPPO BERIO X/V O/OIL 1LT 7.59-6.59 s1","20130729","20130813"
"073738750",9,"A30800971","FILIPPO BERIO X/V O/OIL 1LT 7.59-6.59 s1","20130729","20130813"
"073738750",7,"A30800971","FILIPPO BERIO X/V O/OIL 1LT 7.59-6.59 s1","20130729","20130813"
"071453369",6,"A30800972","EPC VERY LAZY RED CHILLIES 190G 1.49-1 s0.49","20130729","20130813"
"057768536-003",5,"A30800972","EPC VERY LAZY RED CHILLIES 190G 1.49-1 s0.49","20130729","20130813"
"071565300-001",9,"A30800972","EPC VERY LAZY RED CHILLIES 190G 1.49-1 s0.49","20130729","20130813"
"052745577-005",7,"A30800972","EPC VERY LAZY RED CHILLIES 190G 1.49-1 s0.49","20130729","20130813"
"052308531-002",6,"A30800973","FILLIPO BERIO PURE OLIVE OIL 1L 7.5-5.99 s1.51","20130729","20130813"
"053231438",5,"A30800973","FILLIPO BERIO PURE OLIVE OIL 1L 7.5-5.99 s1.51","20130729","20130813"
"071453369-002",9,"A30800973","FILLIPO BERIO PURE OLIVE OIL 1L 7.5-5.99 s1.51","20130729","20130813"
"071452831-001",7,"A30800973","FILLIPO BERIO PURE OLIVE OIL 1L 7.5-5.99 s1.51","20130729","20130813"
"050965515-003",6,"A30800974","FILIPPO BERIO MILD & LIG OLI 1L 7.25-5.99 s1.26","20130729","20130813"
"050965515-001",5,"A30800974","FILIPPO BERIO MILD & LIG OLI 1L 7.25-5.99 s1.26","20130729","20130813"
"059447078",9,"A30800974","FILIPPO BERIO MILD & LIG OLI 1L 7.25-5.99 s1.26","20130729","20130813"
"068163169",7,"A30800974","FILIPPO BERIO MILD & LIG OLI 1L 7.25-5.99 s1.26","20130729","20130813"
"052745577-004",5,"A30800975","OXO REDUCED SALT CUBE VEG 12PK 1.19-1 s0.19","20130729","20130813"
"071452831",6,"A30800975","OXO REDUCED SALT CUBE VEG 12PK 1.19-1 s0.19","20130729","20130813"
"068139003",9,"A30800975","OXO REDUCED SALT CUBE VEG 12PK 1.19-1 s0.19","20130729","20130813"
"063866244",7,"A30800975","OXO REDUCED SALT CUBE VEG 12PK 1.19-1 s0.19","20130729","20130813"
"071443560-001",5,"A30800976","OXO REDUCED SALT CUBES BEEF 12PK 1.19-1 s0.19","20130729","20130813"
"063903028-001",6,"A30800976","OXO REDUCED SALT CUBES BEEF 12PK 1.19-1 s0.19","20130729","20130813"
"052308531-001",7,"A30800976","OXO REDUCED SALT CUBES BEEF 12PK 1.19-1 s0.19","20130729","20130813"
"058992844-001",9,"A30800976","OXO REDUCED SALT CUBES BEEF 12PK 1.19-1 s0.19","20130729","20130813"
"071443560",5,"A30800977","OXO REDUCED SALT CUBE CHICKEN 12PK 1.19-1 s0.19","20130729","20130813"
"072537436",7,"A30800977","OXO REDUCED SALT CUBE CHICKEN 12PK 1.19-1 s0.19","20130729","20130813"
"057768536-001",6,"A30800977","OXO REDUCED SALT CUBE CHICKEN 12PK 1.19-1 s0.19","20130729","20130813"
"072512206",9,"A30800977","OXO REDUCED SALT CUBE CHICKEN 12PK 1.19-1 s0.19","20130729","20130813"
"058086143",13,"R30802006","EAGLE HAWK WOLF BLASS CHARDONNAY W10.99 N9 S1.99","20130729","20130731"
"052308531-003",12,"R30802006","EAGLE HAWK WOLF BLASS CHARDONNAY W10.99 N9 S1.99","20130729","20130731"
"068163169-001",5,"A30781573","* # T. RAH peaches Pk  SPP £1","20130729","20130804"
"050965515",6,"A30781573","* # T. RAH peaches Pk  SPP £1","20130729","20130804"
"071453415-001",9,"A30781573","* # T. RAH peaches Pk  SPP £1","20130729","20130804"
"052745577",7,"A30781573","* # T. RAH peaches Pk  SPP £1","20130729","20130804"
"050921556-005",13,"R30777766","T.Finest Valencia  Lolly 4x73ml W2.99N2.49S0.50","20130729","20130819"
"056535071-001",12,"R30777766","T.Finest Valencia  Lolly 4x73ml W2.99N2.49S0.50","20130729","20130819"
"056535071-002",7,"A30791693","SAMSUNG BD-F5500SMART BLURAY PLAYER W90 N80 S10","20130729","20130825"
"056535071",6,"A30791693","SAMSUNG BD-F5500SMART BLURAY PLAYER W90 N80 S10","20130729","20130825"
"056535071",5,"A30791693","SAMSUNG BD-F5500SMART BLURAY PLAYER W90 N80 S10","20130729","20130825"
"056535071-001",9,"A30791693","SAMSUNG BD-F5500SMART BLURAY PLAYER W90 N80 S10","20130729","20130825"
"056535071-002",5,"A30781842","# TESCO VINE RIPENED TOMTS 1.50>£1 SV50P","20130729","20130811"
"071563642",8,"A30781842","# TESCO VINE RIPENED TOMTS 1.50>£1 SV50P","20130729","20130811"
"053220350",15,"A30781842","# TESCO VINE RIPENED TOMTS 1.50>£1 SV50P","20130729","20130811"
"052020006",9,"A30781842","# TESCO VINE RIPENED TOMTS 1.50>£1 SV50P","20130729","20130811"
"051299668-003",7,"A30781840","# T. Tomatoes On The Vine 1.5>1 sv 50p","20130729","20130804"
"063903777-001",9,"A30781840","# T. Tomatoes On The Vine 1.5>1 sv 50p","20130729","20130804"
"071103807",5,"A30781840","# T. Tomatoes On The Vine 1.5>1 sv 50p","20130729","20130804"
"073398903",15,"A30781840","# T. Tomatoes On The Vine 1.5>1 sv 50p","20130729","20130804"
"052745577-002",6,"A30781840","# T. Tomatoes On The Vine 1.5>1 sv 50p","20130729","20130804"
"071103807-001",8,"A30781840","# T. Tomatoes On The Vine 1.5>1 sv 50p","20130729","20130804"
"052020006-001",13,"R30772965","HD CHOC PRALINES & CARAMEL 500ML W5.89N3.50S2.39","20130729","20130819"
"050921556",12,"R30772965","HD CHOC PRALINES & CARAMEL 500ML W5.89N3.50S2.39","20130729","20130819"
"052745577-002",12,"R30773026","H/D BAILEYS 500ML W5.85N3.50S2.35","20130729","20130819"
"053231438-003",13,"R30773026","H/D BAILEYS 500ML W5.85N3.50S2.35","20130729","20130819"
"071103807-001",6,"A30781086","OG # T. Org Watermelon £3.5/£3 Sv 50p","20130729","20130804"
"071480676-001",5,"A30781086","OG # T. Org Watermelon £3.5/£3 Sv 50p","20130729","20130804"
"071443600",7,"A30781086","OG # T. Org Watermelon £3.5/£3 Sv 50p","20130729","20130804"
"050965515-005",8,"A30781086","OG # T. Org Watermelon £3.5/£3 Sv 50p","20130729","20130804"
"058086143-001",15,"A30781086","OG # T. Org Watermelon £3.5/£3 Sv 50p","20130729","20130804"
"053231438-001",9,"A30781086","OG # T. Org Watermelon £3.5/£3 Sv 50p","20130729","20130804"
"050965515-002",13,"R30787646","Noodles 410g Price Reduction","20130729","20130811"
"063903028",12,"R30787646","Noodles 410g Price Reduction","20130729","20130811"
"058086143-002",13,"R30777925","T.STRAWBERRY CHEESECAKE W2.99N2.50S0.49","20130729","20130819"
"050921556-004",12,"R30777925","T.STRAWBERRY CHEESECAKE W2.99N2.50S0.49","20130729","20130819"
"050921556",12,"R30799726","Simple wipes Half Price","20130729","20130730"
"052020006-001",13,"R30799726","Simple wipes Half Price","20130729","20130730"
"058992844-002",9,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"053231438-003",7,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"071480676",5,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"052308531",5,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"071563642-001",7,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"072512206-001",6,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"063903777",7,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"053220350-001",9,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"051582603-002",5,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"051582603-001",9,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"051582603-001",7,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"051582603-003",6,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"064776118",6,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"064776118",9,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"064776118",6,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"064776118",5,"A30785318","* T.Carrots/Parsnips/Onions Spl Purchase £1","20130729","20130811"
"051582603-002",13,"R30802107","YELLOW TAIL SHIRAZ W10.75 N9 S1.75","20130729","20130731"
"051582603-003",12,"R30802107","YELLOW TAIL SHIRAZ W10.75 N9 S1.75","20130729","20130731"
"051582603-003",13,"R30802266","TESCO FINEST PALESTRA RUEDA W10.99 N10 S0.99","20130729","20130731"
"051582603-002",12,"R30802266","TESCO FINEST PALESTRA RUEDA W10.99 N10 S0.99","20130729","20130731"
"051582603",9,"A30802268","Mitec Adapter W25 N12 SHP","20130729","20130825"
"051582603",15,"A30802268","Mitec Adapter W25 N12 SHP","20130729","20130825"
"051582603",7,"A30802268","Mitec Adapter W25 N12 SHP","20130729","20130825"
"051582603-001",8,"A30802268","Mitec Adapter W25 N12 SHP","20130729","20130825"
"051582603",5,"A30802268","Mitec Adapter W25 N12 SHP","20130729","20130825"
"051582603-003",6,"A30802268","Mitec Adapter W25 N12 SHP","20130729","20130825"
"051582603-001",6,"A30779785","CTR CARMARTHEN SMOKED CHEESE 15>10/KG SV 5","20130729","20130811"
"051582603-002",5,"A30779785","CTR CARMARTHEN SMOKED CHEESE 15>10/KG SV 5","20130729","20130811"
"072350679",9,"A30779785","CTR CARMARTHEN SMOKED CHEESE 15>10/KG SV 5","20130729","20130811"
"050955032",7,"A30779785","CTR CARMARTHEN SMOKED CHEESE 15>10/KG SV 5","20130729","20130811"
"071825287",6,"A30779786","CTR CARMARTHEN WHITE BRIE 12>8/KG SV 4","20130729","20130811"
"050151735",5,"A30779786","CTR CARMARTHEN WHITE BRIE 12>8/KG SV 4","20130729","20130811"
"072464873",9,"A30779786","CTR CARMARTHEN WHITE BRIE 12>8/KG SV 4","20130729","20130811"
"073685108",7,"A30779786","CTR CARMARTHEN WHITE BRIE 12>8/KG SV 4","20130729","20130811"
"073685108",7,"A30791642","TECHNIKA IN EAR H/PHONE  PINKW5N4S1","20130729","20130825"
"072464873",15,"A30791642","TECHNIKA IN EAR H/PHONE  PINKW5N4S1","20130729","20130825"
"062656425-001",8,"A30791642","TECHNIKA IN EAR H/PHONE  PINKW5N4S1","20130729","20130825"
"062656425-001",5,"A30791642","TECHNIKA IN EAR H/PHONE  PINKW5N4S1","20130729","20130825"
"073921204",6,"A30791642","TECHNIKA IN EAR H/PHONE  PINKW5N4S1","20130729","20130825"
"073921204",9,"A30791642","TECHNIKA IN EAR H/PHONE  PINKW5N4S1","20130729","20130825"
"073906396",13,"R30782006","Coca Cola Regular/Diet/Zero 18X330Ml:Now 7.50","20130729","20130730"
"073906396",12,"R30782006","Coca Cola Regular/Diet/Zero 18X330Ml:Now 7.50","20130729","20130730"
"072419524",12,"R30782006","Coca Cola Regular/Diet/Zero 18X330Ml:Now 7.50","20130729","20130730"
"072419524",12,"R30782006","Coca Cola Regular/Diet/Zero 18X330Ml:Now 7.50","20130729","20130730"
"071825287",13,"R30782006","Coca Cola Regular/Diet/Zero 18X330Ml:Now 7.50","20130729","20130730"
"050955032",13,"R30782006","Coca Cola Regular/Diet/Zero 18X330Ml:Now 7.50","20130729","20130730"
"072350679",6,"A30787745","K55A Cel 1000M/6GB/1TB/W8/Black W349 N329 S20","20130729","20130825"
"050151735",5,"A30787745","K55A Cel 1000M/6GB/1TB/W8/Black W349 N329 S20","20130729","20130825"
"051582603-001",7,"A30787745","K55A Cel 1000M/6GB/1TB/W8/Black W349 N329 S20","20130729","20130825"
"051582603-002",9,"A30787745","K55A Cel 1000M/6GB/1TB/W8/Black W349 N329 S20","20130729","20130825"
"051582603-003",12,"R30788966","Young's Mariners Pie  W2.79N2.00S0.79","20130729","20130819"
"051582603-001",13,"R30788966","Young's Mariners Pie  W2.79N2.00S0.79","20130729","20130819"
"051582603-002",13,"R30790265","MASTER CHROMATICS Purple Light NOW 3.99","20130729","20130819"
"062656425",12,"R30790265","MASTER CHROMATICS Purple Light NOW 3.99","20130729","20130819"
"062656425",6,"A30791706","SAMSUNG BD-F65003D SMART BLURAY W130 N110 S20","20130729","20130825"
"073921193",5,"A30791706","SAMSUNG BD-F65003D SMART BLURAY W130 N110 S20","20130729","20130825"
"073921193",9,"A30791706","SAMSUNG BD-F65003D SMART BLURAY W130 N110 S20","20130729","20130825"
"051839641",7,"A30791706","SAMSUNG BD-F65003D SMART BLURAY W130 N110 S20","20130729","20130825"
"051839641",9,"A30796745","* # Longiflorum Lily Bouquet 33% EF £3.00","20130729","20130825"
"051839641",7,"A30796745","* # Longiflorum Lily Bouquet 33% EF £3.00","20130729","20130825"
"051839641",6,"A30796745","* # Longiflorum Lily Bouquet 33% EF £3.00","20130729","20130825"
"050370821-001",5,"A30796745","* # Longiflorum Lily Bouquet 33% EF £3.00","20130729","20130825"
"050370821",6,"A30791689","SAMSUNG BD-F5100BLURAY PLAYER W70 N60 S10","20130729","20130825"
"050370821",7,"A30791689","SAMSUNG BD-F5100BLURAY PLAYER W70 N60 S10","20130729","20130825"
"050370821",9,"A30791689","SAMSUNG BD-F5100BLURAY PLAYER W70 N60 S10","20130729","20130825"
"050370821-001",5,"A30791689","SAMSUNG BD-F5100BLURAY PLAYER W70 N60 S10","20130729","20130825"
"050370821-001",5,"A30793446","OG # T. Organic Courgettes 3 Pack 2>1.50 sv 50p","20130729","20130811"
"050370821-001",9,"A30793446","OG # T. Organic Courgettes 3 Pack 2>1.50 sv 50p","20130729","20130811"
"050370821",7,"A30793446","OG # T. Organic Courgettes 3 Pack 2>1.50 sv 50p","20130729","20130811"
"073905996",8,"A30793446","OG # T. Organic Courgettes 3 Pack 2>1.50 sv 50p","20130729","20130811"
"073905996",6,"A30793446","OG # T. Organic Courgettes 3 Pack 2>1.50 sv 50p","20130729","20130811"
"073906056",15,"A30793446","OG # T. Organic Courgettes 3 Pack 2>1.50 sv 50p","20130729","20130811"
"073906056",12,"R30793647","Col T/Brush Max Wht One Battery SV33%","20130729","20130819"
"073906315",13,"R30793647","Col T/Brush Max Wht One Battery SV33%","20130729","20130819"
"073906315",13,"R30790345","Col T/Paste Total Adv 125ml NOW 2.50","20130729","20130819"
"052252532-001",12,"R30790345","Col T/Paste Total Adv 125ml NOW 2.50","20130729","20130819"
"052252532-001",13,"R30786725","RED CABBAGE WHOLE C. WEIGHT Half Price","20130729","20130811"
"073780531",12,"R30786725","RED CABBAGE WHOLE C. WEIGHT Half Price","20130729","20130811"
"073780531",13,"R30786765","RED PEPPERS EACH HOMEGROWN","20130729","20130811"
"073780554",12,"R30786765","RED PEPPERS EACH HOMEGROWN","20130729","20130811"
"073780554",13,"R30787165","BRAMLEY COOKING APPLE PACK","20130729","20130811"
"073780554",12,"R30787165","BRAMLEY COOKING APPLE PACK","20130729","20130811"
"073780531",12,"R30790307","MASTER CHROMATICS Turquoise NOW 3.99","20130729","20130819"
"073780531",13,"R30790307","MASTER CHROMATICS Turquoise NOW 3.99","20130729","20130819"
"073780554",12,"R30790366","Col T/P Total Adv Clean 125ml NOW 2.50","20130729","20130819"
"067609549",13,"R30790366","Col T/P Total Adv Clean 125ml NOW 2.50","20130729","20130819"
"067609549",5,"A30781865","* #T. Ripen At Homeplums 400G SPP £1","20130729","20130804"
"073668262",7,"A30781865","* #T. Ripen At Homeplums 400G SPP £1","20130729","20130804"
"073668262",6,"A30781865","* #T. Ripen At Homeplums 400G SPP £1","20130729","20130804"
"073685258",9,"A30781865","* #T. Ripen At Homeplums 400G SPP £1","20130729","20130804"
"073685258",9,"A30781848","* # Cherries Punnet SPP £2","20130729","20130804"
"073707580",5,"A30781848","* # Cherries Punnet SPP £2","20130729","20130804"
"073707580",8,"A30781848","* # Cherries Punnet SPP £2","20130729","20130804"
"052252532",6,"A30781848","* # Cherries Punnet SPP £2","20130729","20130804"
"072485963",15,"A30781848","* # Cherries Punnet SPP £2","20130729","20130804"
"072485963",7,"A30781848","* # Cherries Punnet SPP £2","20130729","20130804"
"071825206",9,"A30781867","* # Tesco Apricots SPP £1.50","20130729","20130804"
"071825206",7,"A30781867","* # Tesco Apricots SPP £1.50","20130729","20130804"
"050946135",6,"A30781867","* # Tesco Apricots SPP £1.50","20130729","20130804"
"050946135-001",5,"A30781867","* # Tesco Apricots SPP £1.50","20130729","20130804"
"050946135-001",6,"A30780925","* # T. Piel De Sapo Melon SPP £2","20130729","20130804"
"050946135",7,"A30780925","* # T. Piel De Sapo Melon SPP £2","20130729","20130804"
"052252532-001",9,"A30780925","* # T. Piel De Sapo Melon SPP £2","20130729","20130804"
"052252532-001",5,"A30780925","* # T. Piel De Sapo Melon SPP £2","20130729","20130804"
"052252532",6,"A30787666","PANASONIC BLU-RAY PLAYER W110 N85 S25","20130729","20130819"
"052252532",5,"A30787666","PANASONIC BLU-RAY PLAYER W110 N85 S25","20130729","20130819"
"071941304",9,"A30787666","PANASONIC BLU-RAY PLAYER W110 N85 S25","20130729","20130819"
"071941304",7,"A30787666","PANASONIC BLU-RAY PLAYER W110 N85 S25","20130729","20130819"
"071957390",8,"A30779106","* # A1 Tesco Honeydew Melon SPP £1","20130729","20130804"
"071957390",15,"A30779106","* # A1 Tesco Honeydew Melon SPP £1","20130729","20130804"
"051582603",9,"A30779107","* # Tesco Watermelon Giant  SPP £3","20130729","20130804"
"051582603",6,"A30779107","* # Tesco Watermelon Giant  SPP £3","20130729","20130804"
"051582603-003",5,"A30779107","* # Tesco Watermelon Giant  SPP £3","20130729","20130804"
"052252532-001",7,"A30779107","* # Tesco Watermelon Giant  SPP £3","20130729","20130804"
"052252532-001",5,"A30779108","* # T. Watermelon SPP £2","20130729","20130804"
"052252532",9,"A30779108","* # T. Watermelon SPP £2","20130729","20130804"
"052252532",6,"A30779108","* # T. Watermelon SPP £2","20130729","20130804"
"052252532",7,"A30779108","* # T. Watermelon SPP £2","20130729","20130804"
"052252532-001",7,"A30785320","# BARTLETT BUSHY TOPS CARROTS 1.50>£1 SV50P","20130729","20130811"
"052252532-001",9,"A30785320","# BARTLETT BUSHY TOPS CARROTS 1.50>£1 SV50P","20130729","20130811"
"052252532",6,"A30785320","# BARTLETT BUSHY TOPS CARROTS 1.50>£1 SV50P","20130729","20130811"
"062046001-001",5,"A30785320","# BARTLETT BUSHY TOPS CARROTS 1.50>£1 SV50P","20130729","20130811"
"062046001",15,"A30792185","OG # T.ORGANIC GREEN GRAPES 400G 3.5>1.75 HP","20130729","20130811"
"062046001",9,"A30792185","OG # T.ORGANIC GREEN GRAPES 400G 3.5>1.75 HP","20130729","20130811"
"062046001-001",8,"A30792185","OG # T.ORGANIC GREEN GRAPES 400G 3.5>1.75 HP","20130729","20130811"
"062046001-002",7,"A30792185","OG # T.ORGANIC GREEN GRAPES 400G 3.5>1.75 HP","20130729","20130811"
"062046001-002",6,"A30792185","OG # T.ORGANIC GREEN GRAPES 400G 3.5>1.75 HP","20130729","20130811"
"062046001-003",5,"A30792185","OG # T.ORGANIC GREEN GRAPES 400G 3.5>1.75 HP","20130729","20130811"
"062046001-003",15,"A30792186","OG # T. ORGANIC MELON EACH 2.25>1.75 SV 0.5","20130729","20130811"
"072473706",9,"A30792186","OG # T. ORGANIC MELON EACH 2.25>1.75 SV 0.5","20130729","20130811"
"072473706",8,"A30792186","OG # T. ORGANIC MELON EACH 2.25>1.75 SV 0.5","20130729","20130811"
"072350564",7,"A30792186","OG # T. ORGANIC MELON EACH 2.25>1.75 SV 0.5","20130729","20130811"
"072350564",6,"A30792186","OG # T. ORGANIC MELON EACH 2.25>1.75 SV 0.5","20130729","20130811"
"050844019",5,"A30792186","OG # T. ORGANIC MELON EACH 2.25>1.75 SV 0.5","20130729","20130811"
"051765848-001",6,"A30778985","* # Tesco Blueberries  SPP £2","20130729","20130804"
"051765848-003",5,"A30778985","* # Tesco Blueberries  SPP £2","20130729","20130804"
"051765848-002",7,"A30778985","* # Tesco Blueberries  SPP £2","20130729","20130804"
"051765848",9,"A30778985","* # Tesco Blueberries  SPP £2","20130729","20130804"
"051765848",6,"A30781585","* # T. RAH nectarines Pk  SPP £1","20130729","20130804"
"051765848-003",9,"A30781585","* # T. RAH nectarines Pk  SPP £1","20130729","20130804"
"051765848-003",5,"A30781585","* # T. RAH nectarines Pk  SPP £1","20130729","20130804"
"051765848",7,"A30781585","* # T. RAH nectarines Pk  SPP £1","20130729","20130804"
"051765848-001",6,"A30781665","* # Tesco Cherries SPP £3","20130729","20130804"
"051765848-002",9,"A30781665","* # Tesco Cherries SPP £3","20130729","20130804"
"051765848-001",5,"A30781665","* # Tesco Cherries SPP £3","20130729","20130804"
"050844019",7,"A30781665","* # Tesco Cherries SPP £3","20130729","20130804"
"051765848-003",9,"A30781688","# SUPERSWEET CHERRY  £5/£4 Sv £1","20130729","20130804"
"051765848-002",7,"A30781688","# SUPERSWEET CHERRY  £5/£4 Sv £1","20130729","20130804"
"051765848-001",5,"A30781688","# SUPERSWEET CHERRY  £5/£4 Sv £1","20130729","20130804"
"051765848-002",6,"A30781688","# SUPERSWEET CHERRY  £5/£4 Sv £1","20130729","20130804"
"050844019",6,"A30781705","* # Tesco Flat Peach  SPP £1","20130729","20130804"
"050844019",5,"A30781705","* # Tesco Flat Peach  SPP £1","20130729","20130804"
