"ITEM","PRICE_ZONE_ID","SELLING_RETAIL"
"071241672",1,1.15
"071241672",3,1.21
"071241672",4,1.15
"071241672",14,1.21
"071241672",2,1.15
"071197977",14,3.03
"071194001",14,3.03
"071194001",3,3.03
"071194444",3,3.03
"071194444",14,3.03
"071197977",3,3.03
"060401189",1,0.40
"058350896",1,0.88
"051622776",1,0.80
"050502436",1,0.65
"057669924",1,2.00
"057450831",1,1.00
"071585506",1,1.00
"051658221",1,0.80
"051658215",1,0.80
"057477477",1,0.70
"051025262",1,1.00
"050656207",1,1.99
"058987592",1,2.00
"050502413",1,0.40
"053988875",1,2.00
"050211728",1,0.90
"064639116",1,1.20
"060889930",1,0.90
"052540911",1,1.60
"051743114",1,0.80
"068154007",1,1.00
"051262441",1,0.80
"050689433",1,1.75
"050686436",1,0.98
"052797780",1,2.00
"072501300",1,1.00
"051875194",1,1.99
"057450376",1,1.00
"074200590",1,1.99
"050076640",1,1.50
"072537223",1,1.00
"073871182-001",1,3.00
"072655526",1,1.50
"054372922-002",1,1.60
"054372922-001",1,1.60
"052666031-002",1,1.00
"072568658",1,1.50
"057810642-001",1,1.50
"071902363",1,2.50
"073985018",1,0.80
"050992131-001",1,2.00
"074200578",1,1.99
"052666031-001",1,1.00
"072081317",1,1.75
"073546429",1,2.00
"073871182",1,3.00
"074130931",1,2.00
"057810642-002",1,1.50
"074363747",1,0.40
"073633545",1,2.00
"054372922-003",1,1.60
"074200584",1,1.99
"071376909",1,2.00
"050501368",1,2.00
"061715352",1,1.00
"071508231",1,3.00
"071555404",1,2.00
"057810642",1,1.50
"050992131-002",1,2.00
"073634423",1,2.00
"062450599",1,1.65
"060894422-001",14,1.31
"057669924-004",14,2.00
"061356995-002",14,2.00
"066738334-001",4,2.50
"058987592-001",4,2.00
"058987592-003",2,2.00
"050076110-002",14,1.00
"063926364-002",2,1.60
"058987592-002",2,2.00
"063926364-001",14,1.60
"064586696-003",14,1.50
"061356995-001",4,2.00
"050076110-004",2,1.00
"050197116-003",2,2.00
"066738334-001",2,2.50
"061356995-003",4,2.00
"050502200-001",4,2.00
"064586696-003",2,1.50
"054273901-001",14,1.05
"050197116-002",4,2.00
"050076110-004",14,1.05
"061389852-001",4,1.10
"050197116-003",4,2.00
"067716399-001",2,2.00
"064586696-001",2,1.50
"061356995-003",2,2.00
"050076110-002",2,1.00
"054273901-001",4,1.00
"050502200-001",3,2.00
"054273901-002",2,1.00
"061356995-001",14,2.00
"050076110-003",2,1.00
"064524832-001",14,1.05
"050197116-002",2,2.00
"064524832-001",2,1.00
"058987592-003",4,2.00
"063959526-001",2,1.00
"054273901-002",14,1.05
"050076110-004",4,1.00
"060894422-001",2,1.25
"063926364-001",2,1.60
"067716399-001",14,2.10
"050076110-003",4,1.00
"058987592-002",14,2.00
"060894422-001",4,1.25
"061356995-002",2,2.00
"050197116-002",14,2.00
"061389852-001",2,1.10
"050076110-001",14,1.00
"064524832-001",4,1.00
"050076110-001",2,1.00
"057669924-003",2,2.00
"061356995-001",2,2.00
"061356995-002",4,2.00
"064586696-003",4,1.50
"057669924-004",4,2.00
"061356995-003",14,2.10
"058987592-001",14,2.00
"063959526-001",4,1.00
"050197116-001",14,2.00
"071453415-001",14,1.21
"054273901-002",4,1.00
"064586696-002",14,1.50
"050076110-002",4,1.00
"050502200-001",14,2.00
"063926364-002",14,1.60
"071453415-001",2,1.15
"050076110-003",14,1.00
"064586696-001",4,1.50
"050197116-001",4,2.00
"064586696-001",14,1.50
"058987592-001",2,2.00
"057669924-003",4,2.00
"061389852-001",14,1.16
"050502200-001",2,2.00
"071453415-001",4,1.15
"063926364-001",4,1.60
"050197116-001",2,2.00
"058987592-002",4,2.00
"050076110-001",4,1.00
"054273901-001",2,1.00
"063959526-001",14,1.05
"063926364-002",4,1.60
"057669924-004",2,2.00
"050197116-003",14,2.00
"057669924-003",14,2.00
"067716399-001",4,2.00
"066738334-001",14,2.50
"058987592-003",14,2.10
"064586696-002",2,1.50
"064586696-002",4,1.50
"061389852-001",3,1.16
"055580052-001",14,1.84
"055042125-002",14,1.37
"057344715-002",2,1.25
"057344715-004",4,1.25
"053525600-001",14,1.84
"068260516-001",2,1.00
"050689433-005",4,1.75
"050689433-003",2,1.75
"054930130-001",4,1.50
"050502436-004",14,0.68
"057344715-001",2,1.25
"051193499-005",14,1.05
"050689433-003",4,1.75
"050689433-001",14,1.75
"058430865-001",2,1.00
"051193499-004",2,1.00
"051193499-002",2,1.00
"053746119-001",14,1.26
"068260516-001",14,1.00
"057344715-001",14,1.31
"055580052-001",2,1.75
"050689433-004",2,1.75
"058571634-001",14,2.10
"057344715-002",14,1.31
"050686436-001",4,0.98
"057344715-004",14,1.31
"050689433-003",14,1.75
"053794735-001",2,1.20
"058571634-001",4,2.00
"054941917-003",2,1.25
"054941917-001",2,1.25
"051193499-001",14,1.05
"055580052-001",4,1.75
"055042125-002",2,1.30
"050686436-002",4,0.98
"050689433-001",2,1.75
"068260516-001",4,1.00
"050686436-003",2,0.98
"051193499-003",14,1.05
"055042125-001",4,1.30
"050689433-005",2,1.75
"053525600-001",4,1.75
"050686436-003",4,0.98
"054941917-002",4,1.25
"050689433-002",3,1.75
"050689433-001",3,1.75
"050689433-004",3,1.75
"054941917-001",14,1.31
"050502436-004",4,0.65
"050686436-003",3,0.98
"053746119-001",2,1.20
"051193499-003",2,1.00
"057344715-004",2,1.25
"050502436-004",2,0.65
"050689433-002",14,1.75
"051193499-004",4,1.00
"051193499-003",4,1.00
"050689433-002",4,1.75
"050689433-003",3,1.75
"058430865-001",4,1.00
"053794735-001",4,1.20
"051193499-006",2,1.00
"057344715-001",4,1.25
"068260516-002",2,1.00
"050686436-003",14,0.98
"058430865-001",14,1.05
"054930130-001",14,1.58
"058454157-001",14,2.00
"055042125-001",14,1.30
"053746119-002",14,1.26
"050686436-001",2,0.98
"050689433-004",4,1.75
"051193499-001",4,1.00
"051193499-006",14,1.05
"054941917-001",4,1.25
"051193499-002",4,1.00
"057344715-003",4,1.25
"068260516-002",4,1.00
"053794735-001",14,1.26
"054941917-003",4,1.25
"054930130-001",2,1.50
"054941917-003",14,1.31
"058454157-001",2,2.00
"050686436-002",14,0.98
"058571634-001",2,2.00
"055042125-001",2,1.30
"050689433-005",3,1.75
"053746119-002",2,1.20
"050686436-001",14,0.98
"057344715-003",2,1.25
"053525600-001",2,1.75
"051193499-006",4,1.00
"050689433-002",2,1.75
"057344715-003",14,1.31
"055042125-002",4,1.30
"050689433-004",14,1.75
"051193499-005",2,1.00
"050686436-002",2,0.98
"051193499-005",4,1.00
"051193499-004",14,1.05
"050686436-002",3,0.98
"051193499-002",14,1.05
"053746119-001",4,1.20
"050689433-005",14,1.75
"054941917-002",2,1.25
"068260516-002",14,1.00
"050689433-001",4,1.75
"054941917-002",14,1.31
"058454157-001",4,2.00
"053746119-002",4,1.20
"051193499-001",2,1.00
"057344715-002",4,1.25
"050197116-002",1,2.00
"057669924-003",1,2.00
"064586696-001",1,1.50
"054273901-002",1,1.00
"050076110-003",1,1.00
"071453415-001",1,1.15
"064586696-003",1,1.50
"058987592-003",1,2.00
"060894422-001",1,1.25
"061356995-002",1,2.00
"050502200-001",1,2.00
"061356995-003",1,2.00
"064586696-002",1,1.50
"050197116-001",1,2.00
"050197116-003",1,2.00
"057669924-004",1,2.00
"063959526-001",1,1.00
"061356995-001",1,2.00
"064524832-001",1,1.00
"050076110-001",1,1.00
"058987592-001",1,2.00
"061389852-001",1,1.10
"050076110-004",1,1.00
"054273901-001",1,1.00
"067716399-001",1,2.00
"066738334-001",1,2.50
"063926364-001",1,1.60
"063926364-002",1,1.60
"064640694",3,2.10
"066738334",3,2.50
"061356995",3,2.00
"073667706",3,1.31
"065102646",3,2.00
"074556940",3,1.58
"065435763",3,0.90
"074556813",3,1.58
"064586696",3,1.50
"063926364",3,1.60
"064524832",3,1.05
"066739696",3,1.50
"066981956",3,2.00
"067772613",3,2.00
"070927634",3,2.10
"068097725",3,2.00
"067780315",3,2.00
"073009248",3,1.05
"067764796",3,7.99
"064643034",3,2.09
"051753004",3,1.00
"050076110",3,1.00
"062802796",3,0.79
"060894422",3,1.31
"050197116",3,2.00
"063959526",3,1.00
"067716399",3,2.00
"063363574",3,0.50
"053746119",14,1.20
"072112478",3,1.05
"058430865",2,1.00
"067791302",2,1.69
"058454157",4,2.00
"072091052",2,1.75
"051338709",14,2.24
"054930130",14,1.50
"072513044",2,2.00
"054941917",4,1.25
"073921901",2,2.00
"053525600",4,1.75
"053621100",3,0.87
"058571634",4,2.00
"072112478",2,1.00
"054418403",14,1.75
"050502822",14,1.70
"055747841",14,2.10
"056186644",14,1.70
"051193499",2,1.00
"067790672",14,1.77
"057448760",14,1.85
"067790862",2,1.69
"052237361",14,1.75
"056163395",4,1.30
"057344715",4,1.25
"067791354",3,1.77
"056186644",4,1.70
"050992131",2,2.00
"068260516",2,1.00
"068260516",14,1.00
"054418403",2,1.75
"054941917",2,1.25
"074179009",2,2.50
"067791095",2,1.69
"053720484",4,2.00
"072513044",4,2.00
"050992131",4,2.00
"053746119",2,1.20
"053720484",2,2.00
"053746119",4,1.20
"053746528",2,2.50
"067791302",3,1.69
"067550110",14,1.37
"067814179",4,1.55
"052237361",3,1.75
"067790862",4,1.69
"074179009",3,2.63
"053794735",4,1.20
"055747841",4,2.00
"055042125",14,1.30
"067790672",4,1.69
"072091052",14,1.84
"058454157",2,2.00
"053746528",4,2.50
"074179009",4,2.50
"056163395",14,1.30
"058571634",2,2.00
"068213474",4,2.50
"058454157",14,2.00
"067790862",3,1.77
"067791302",14,1.69
"055580052",14,1.75
"068271951",14,2.63
"067850129",14,1.25
"074179009",14,2.63
"068213474",14,2.63
"056163395",2,1.30
"073921901",3,2.10
"051193499",14,1.00
"067790672",2,1.69
"068213474",2,2.50
"054930130",2,1.50
"060527036",4,1.75
"052237361",4,1.75
"053525600",2,1.75
"057344715",2,1.25
"053720484",14,2.00
"067814179",2,1.55
"073921901",14,2.10
"067791354",14,1.77
"072091052",4,1.75
"050502822",2,1.70
"072112478",14,1.05
"067791302",4,1.69
"054052754",2,1.25
"050502822",4,1.70
"054998723",4,1.50
"070802097",4,1.49
"054941917",14,1.25
"055042125",4,1.30
"054418403",4,1.75
"068271951",2,2.50
"053621100",2,0.83
"052666031",4,1.00
"057344715",14,1.25
"054372922",14,1.60
"054998723",14,1.50
"067791095",14,1.77
"053564449",14,1.30
"053564449",4,1.30
"056186644",2,1.70
"058430865",4,1.00
"067790401",4,1.69
"060527036",14,1.84
"067550110",2,1.30
"054052754",4,1.25
"053746528",3,2.50
"058571634",14,2.00
"054372922",4,1.60
"053794735",14,1.20
"060527036",2,1.75
"067791354",2,1.69
"053621100",4,0.83
"055580052",2,1.75
"067791354",4,1.69
"053621100",14,0.87
"053525600",14,1.75
"067791095",3,1.77
"067550110",4,1.30
"055747841",2,2.00
"053525600",3,1.75
"067790401",14,1.77
"067850129",4,1.25
"052666031",2,1.00
"073921901",4,2.00
"070802097",2,1.49
"068271951",3,2.63
"067790862",14,1.77
"051338709",2,2.13
"057448760",2,1.85
"054998723",2,1.50
"053746528",14,2.50
"051193499",3,1.00
"053746119",3,1.20
"072112478",4,1.00
"054052754",14,1.25
"067850129",2,1.25
"067790401",2,1.69
"070802097",14,1.56
"050992131",14,2.00
"068271951",4,2.50
"067814179",14,1.55
"054372922",3,1.60
"068260516",4,1.00
"051338709",4,2.13
"067790672",3,1.77
"052237361",2,1.75
"057448760",4,1.85
"054930130",4,1.50
"072513044",14,2.10
"054372922",2,1.60
"053564449",2,1.30
"067791095",4,1.69
"068213474",3,2.63
"051338709",3,2.24
"051193499",4,1.00
"055042125",2,1.30
"052666031",14,1.00
"070802097",3,1.56
"055580052",4,1.75
"053794735",2,1.20
"058430865",14,1.00
"067790401",3,1.77
"072485548",10,15.00
"073103695",10,5.00
"072485519",10,8.00
"072485531",10,8.00
"053336378",10,18.00
"072485583",10,10.00
"071184324",10,55.00
"062834406",1,1.12
"074439365",1,10.00
"074566605",1,10.00
"073759344",1,9.00
"073759344",2,9.00
"073759344",14,9.00
"073759344",4,9.00
"073759344",3,9.00
"050886919",3,1.85
"050886919",2,1.85
"050886919",4,1.85
"050886919",14,1.85
"056014138",4,3.00
"071340595",4,3.00
"056014138",3,3.00
"071340595",14,3.00
"056014138",14,3.00
"056014138",2,3.00
"071340595",2,3.00
"071340595",3,3.00
"056901922-001",1,2.25
"056901922-002",1,2.25
"051349437",1,2.25
"056901922",1,2.25
"051349437-001",1,2.25
"050434044",2,3.10
"051619003",2,1.04
"054374027",2,1.04
"063802447",14,1.27
"058900989",14,1.99
"051547410",2,1.26
"054372882",2,1.04
"053623795",2,0.72
"053853468",2,1.46
"063802689",2,1.24
"063802689",14,1.27
"053853468",14,1.49
"050046169",2,2.26
"053854588",14,1.49
"054372830",2,1.04
"063802608",2,1.24
"058770047",14,1.34
"051618937",2,1.04
"061501426",2,2.57
"058770053",14,1.34
"053314873",2,1.42
"058900989",2,1.94
"057767036",2,1.66
"052156485",2,3.10
"062691463",2,3.10
"051618989",2,1.04
"057217469",2,0.98
"062691624",2,3.10
"053623841",2,0.68
"057459741",2,1.00
"058770053",2,1.31
"058770047",2,1.31
"063331261",2,2.26
"051842135",2,1.05
"052017604",2,2.09
"057217475",2,1.00
"053623766",2,0.72
"051619032",2,1.04
"061824689",2,2.30
"054372939",2,1.04
"063802447",2,1.24
"053854588",2,1.46
"066344496",2,3.10
"058899828",2,1.94
"058275265",2,2.57
"057725530",2,1.84
"051619049",2,1.04
"050434355",2,3.10
"056728428",14,1.34
"056728428",2,1.31
"050448644",2,3.10
"063873552",2,3.10
"057217383",2,0.47
"051115904",2,1.68
"060546645",2,0.50
"053314907",2,1.84
"050047462",2,0.50
"063802608",14,1.27
"054712947",2,1.00
"051295154-001",3,0.81
"050529399-001",3,1.08
"066378984-001",3,0.48
"056819346-001",3,5.11
"052527202-001",3,1.08
"072172469-001",3,1.88
"072034553-001",3,1.88
"052641469-001",3,0.81
"058596403-001",3,0.81
"050043800-001",3,1.88
"050783701-001",3,0.81
"072049109-001",3,1.88
"051080828-001",3,1.29
"070440184-001",3,4.30
"058570748-001",3,0.81
"072049639-001",3,2.15
"072049150-001",3,1.88
"072034449-001",3,1.88
"052527323-001",3,1.08
"050045268-001",3,0.81
"050783177-001",3,0.81
"066211433-001",3,0.81
"050578979-001",3,0.81
"072034357-001",3,1.88
"050868319-001",3,1.08
"050045239-001",3,0.81
"072033894-001",3,1.88
"072049737-001",3,2.15
"051080828-001",14,1.29
"051989301-001",14,0.38
"072049737-001",14,2.15
"050505312-001",3,1.94
"072034449-001",2,1.84
"050505312-001",2,1.89
"070440184-001",14,4.30
"050505312-001",14,1.94
"072034357-001",4,1.75
"050783701-001",4,0.75
"051295154-001",2,0.79
"065998735-001",4,0.45
"051295154-001",4,0.75
"065998827-001",14,0.48
"050045239-001",2,0.79
"050045239-001",4,0.75
"072033894-001",14,1.88
"058570748-001",4,0.75
"051565083-001",4,0.75
"072033894-001",2,1.84
"051989301-001",2,0.37
"050505312-001",4,1.80
"066211433-001",4,0.75
"052641469-001",2,0.79
"050043800-001",4,1.75
"050529399-001",2,1.05
"050578979-001",2,0.79
"051295154-001",14,0.81
"058596403-001",2,0.79
"065998735-001",14,0.48
"066211433-001",2,0.79
"050529399-001",14,1.08
"050044528-001",2,0.79
"050868319-001",14,1.08
"052641469-001",4,0.75
"058596403-001",14,0.81
"072049737-001",4,2.00
"050043800-001",14,1.88
"050868319-001",2,1.05
"058570748-001",14,0.81
"072049109-001",4,1.75
"066378984-001",2,0.47
"072172469-001",2,1.84
"066378984-001",14,0.48
"051565083-001",14,0.81
"072172469-001",14,1.88
"072049639-001",14,2.15
"056819346-001",14,5.11
"065998735-001",2,0.47
"072034553-001",14,1.88
"065998827-001",2,0.47
"072034357-001",2,1.84
"072034553-001",2,1.84
"050868319-001",4,1.00
"050044528-001",14,0.81
"072172469-001",4,1.75
"050043800-001",2,1.84
"052527202-001",4,1.00
"050783701-001",14,0.81
"052527323-001",14,1.08
"072034271-001",14,1.88
"052527202-001",2,1.05
"072049150-001",4,1.75
"072049109-001",2,1.84
"050529399-001",4,1.00
"072033894-001",4,1.75
"072049109-001",14,1.88
"050578979-001",14,0.81
"050783701-001",2,0.79
"065998827-001",3,0.48
"070440184-001",2,4.20
"058570748-001",2,0.79
"072034357-001",14,1.88
"051080828-001",2,1.26
"050783177-001",2,0.79
"072034271-001",4,1.75
"052527202-001",14,1.08
"066211433-001",14,0.81
"072034449-001",14,1.88
"072049150-001",2,1.84
"050783177-001",4,0.75
"072034271-001",2,1.84
"070440184-001",4,4.00
"050045268-001",4,0.75
"051989301-001",3,0.38
"051565083-001",3,0.81
"050045268-001",2,0.79
"072034271-001",3,1.88
"051080828-001",4,1.20
"050045268-001",14,0.81
"051989301-001",4,0.35
"056819346-001",4,4.75
"050578979-001",4,0.75
"058596403-001",4,0.75
"052527323-001",4,1.00
"065998735-001",3,0.48
"065998827-001",4,0.45
"050044528-001",4,0.75
"052527323-001",2,1.05
"072049737-001",2,2.10
"050044528-001",3,0.81
"050783177-001",14,0.81
"072034449-001",4,1.75
"056819346-001",2,4.99
"072049150-001",14,1.88
"052641469-001",14,0.81
"066378984-001",4,0.45
"072049639-001",2,2.10
"072034553-001",4,1.75
"051565083-001",2,0.79
"050045239-001",14,0.81
"072049639-001",4,2.00
"051353253",1,0.95
"062834406",14,1.12
"062834406",3,1.12
"062834406",2,1.12
"062834406",4,1.12
"054377168",1,0.75
"073906776",1,1.79
"051579844",1,0.75
"072113114",1,1.75
"050047462-001",1,0.48
"072068985",1,2.95
"067898689",1,0.99
"066642844",1,2.45
"067651532",1,2.95
"072069022",1,2.95
"071443197",1,1.00
"072113074",1,1.75
"067609722",1,1.95
"072068956",1,2.95
"067609716",1,1.95
"066642366",1,2.45
"067609682",1,1.95
"050625665",1,4.00
"055568937",1,4.89
"052992243",1,4.00
"065721390",1,4.00
"073372726",1,4.00
"058197449",1,5.50
"055916561",1,4.00
"062957829",1,4.00
"063400139",1,4.00
"055568943",1,4.89
"065699398",1,4.00
"065721384",1,4.00
"056775581",1,0.89
"065697112",1,4.00
"067445074",1,4.00
"050624741",1,4.00
"070722404",1,1.99
"071168592",1,4.00
"067444887",1,4.00
"063735526",1,4.00
"050624580",1,4.00
"051957838",1,4.89
"058198258",1,5.50
"052545301",1,4.00
"071160784",1,4.00
"050434608",1,5.50
"055568966",1,4.89
"062957795",1,4.00
"065713584",1,4.00
"073372692",1,4.00
"066373563",1,4.00
"063400502",1,4.00
"073369374",1,1.99
"070722341",1,1.99
"063400560",1,4.00
"056775523",1,1.42
"074786840",1,3.00
"051353253",14,0.95
"051353253",2,0.95
"051353253",3,0.95
"074439365",4,10.00
"074566605",3,10.00
"074566605",14,10.00
"074439365",14,10.00
"074439365",3,10.00
"074439365",2,10.00
"074566605",2,10.00
"074566605",4,10.00
"052974714",2,1.50
"068239052-001",2,1.50
"054767415",2,1.50
"052972002",2,1.50
"068238698",2,1.50
"068239052-001",14,1.58
"068239144-001",3,1.58
"052972002-001",3,1.58
"051540256-001",2,1.50
"068239052",2,1.50
"068239144",14,1.50
"054954948-002",2,1.50
"054767415-002",14,1.58
"054954948-001",3,1.58
"052974714",4,1.50
"054954948-002",4,1.50
"068238698",14,1.50
"054954948",4,1.50
"051540256-001",3,1.58
"068239144",3,1.50
"068238698-001",2,1.50
"052972002",14,1.50
"066656920-001",14,1.58
"054954948-002",14,1.58
"051540256",14,1.50
"066656920",14,1.50
"051540256",2,1.50
"054767415",3,1.50
"068238698-001",3,1.58
"054954948",2,1.50
"066656920-001",3,1.58
"052974714-001",3,1.58
"052974714-001",14,1.58
"054954948-001",14,1.58
"054767415-002",3,1.58
"066656920",4,1.50
"068239144-001",14,1.58
"054954948",3,1.50
"052974714-001",2,1.50
"051540256-001",4,1.50
"054767415-002",4,1.50
"054767415",14,1.50
"068238698-001",4,1.50
"052972002-001",2,1.50
"068239052-001",4,1.50
"054954948",14,1.50
"068238698-001",14,1.58
"068239144-001",4,1.50
"054767415-001",14,1.58
"052972002",3,1.50
"068239052-001",3,1.58
"051540256-001",14,1.58
"054954948-002",3,1.58
"068239144-001",2,1.50
"066656920-001",4,1.50
"066656920",2,1.50
"054767415-002",2,1.50
"068238698",3,1.50
"052972002-001",4,1.50
"054767415-001",4,1.50
"068239052",4,1.50
"054954948-001",2,1.50
"068239144",4,1.50
"066656920-001",2,1.50
"066656920",3,1.50
"068239052",3,1.50
"052974714",14,1.50
"068238698",4,1.50
"054954948-001",4,1.50
"054767415-001",2,1.50
"052972002",4,1.50
"054767415-001",3,1.58
"068239052",14,1.50
"068239144",2,1.50
"052972002-001",14,1.58
"051540256",4,1.50
"054767415",4,1.50
"052974714-001",4,1.50
"052974714",3,1.50
"051540256",3,1.50
"062569085-001",1,1.65
"062569085-002",1,1.65
"062569085",1,1.65
"067772776",1,1.65
"072604017",1,8.00
"074715476",1,8.00
"072604017",14,8.00
"072604017",4,8.00
"074715476",14,8.00
"072604017",2,8.00
"074715476",4,8.00
"074715476",3,8.00
"072604017",3,8.00
"074715476",2,8.00
"073724184",1,7.00
"050886977",1,2.00
"054195861-002",1,2.00
"057758554",1,2.00
"054195861-001",1,2.00
"054195861-003",1,2.00
"054195861",1,2.00
"071434104",3,6.00
"073067691",3,6.00
"071042101",2,6.00
"071042101",14,6.00
"072262334",14,6.00
"071262658",2,6.00
"071042124",4,6.00
"071981740",14,6.00
"073067662",4,6.00
"073384568",4,6.00
"072704924",14,6.00
"072145715",2,6.00
"072704924",3,6.00
"072262334",4,6.00
"071432734",14,6.00
"071432734",2,6.00
"071434104",14,6.00
"071981740",3,6.00
"072704924",2,6.00
"071875751",3,6.00
"072145715",14,6.00
"071981740",2,6.00
"071262658",3,6.00
"073067662",2,6.00
"071042124",14,6.00
"073067691",2,6.00
"072146075",14,6.00
"071875751",14,6.00
"073445330",14,6.00
"073384568",2,6.00
"072618813",2,6.00
"073384568",3,6.00
"071981740",4,6.00
"071432734",3,6.00
"072262334",3,6.00
"071875751",4,6.00
"073445330",4,6.00
"071042101",3,6.00
"073067662",14,6.00
"072146075",2,6.00
"072618813",4,6.00
"071434104",2,6.00
"072146075",4,6.00
"071262658",4,6.00
"071042124",3,6.00
"072704924",4,6.00
"072262334",2,6.00
"071262658",14,6.00
"073445330",3,6.00
"072618813",3,6.00
"072146075",3,6.00
"071042101",4,6.00
"072145715",3,6.00
"071875751",2,6.00
"073445330",2,6.00
"072145715",4,6.00
"072618813",14,6.00
"073384568",14,6.00
"073067691",4,6.00
"073067662",3,6.00
"071434104",4,6.00
"071432734",4,6.00
"071042124",2,6.00
"073067691",14,6.00
"056901922-001",14,2.36
"056901922",2,2.25
"051349437-001",3,2.36
"051349437",14,2.25
"051349437-001",2,2.25
"051349437",2,2.25
"056901922",14,2.25
"056901922-002",3,2.36
"056901922-001",4,2.25
"056901922",4,2.25
"056901922-001",2,2.25
"056901922-002",2,2.25
"056901922-001",3,2.36
"051349437",3,2.25
"051349437-001",14,2.36
"056901922",3,2.25
"051349437-001",4,2.25
"056901922-002",4,2.25
"051349437",4,2.25
"056901922-002",14,2.36
"064740627",1,2.99
"071915854",1,1.00
"052723505",1,5.39
"051292877",1,1.59
"071887454",1,2.28
"064147495",2,2.50
"064147495",1,2.50
"064147495",4,2.50
"067609722",14,2.10
"067609682",4,1.95
"066642366",3,2.63
"072113074",14,1.88
"067609682",2,2.05
"067609716",2,2.05
"072113114",14,1.88
"072113074",3,1.88
"072068956",2,3.10
"066642844",2,2.57
"067651532",14,3.17
"072113074",2,1.84
"067609722",2,2.05
"067609716",14,2.10
"072113114",3,1.88
"066642366",4,2.45
"050047462-001",14,0.52
"072069022",3,3.17
"071443197",14,1.08
"067609722",4,1.95
"071443197",4,1.00
"071443197",3,1.08
"072068956",14,3.17
"067898689",14,1.06
"067651532",4,2.95
"067609682",14,2.10
"066642366",2,2.57
"050047462-001",3,0.52
"072068985",14,3.17
"067651532",3,3.17
"072068985",2,3.10
"071443197",2,1.05
"067651532",2,3.10
"072069022",14,3.17
"072068985",4,2.95
"072113074",4,1.75
"067898689",3,1.06
"066642844",3,2.63
"067609682",3,2.10
"072069022",2,3.10
"067898689",2,1.04
"066642844",14,2.63
"072068956",3,3.17
"067609716",4,1.95
"050047462-001",2,0.50
"050047462-001",4,0.48
"066642844",4,2.45
"072069022",4,2.95
"072113114",4,1.75
"066642366",14,2.63
"072068985",3,3.17
"067609716",3,2.10
"051547410",3,1.29
"057459741",3,1.02
"054712947",3,1.02
"060546645",3,0.52
"052017604",3,2.14
"053314873",3,1.45
"051618937",3,1.06
"057767036",3,1.70
"051842135",3,1.08
"063331261",3,2.31
"052156485",3,3.17
"050448644",3,3.17
"053623766",3,0.74
"050434044",3,3.17
"051619049",3,1.06
"050434355",3,3.17
"051618989",3,1.06
"057217469",3,1.00
"051115904",3,1.72
"050046169",3,2.31
"053623795",3,0.74
"050047462",3,0.52
"057217475",3,1.02
"057217383",3,0.48
"053623841",3,0.70
"066344496",3,3.17
"051619032",3,1.06
"051619003",3,1.06
"051115904",14,1.72
"053314873",14,1.45
"054372830",3,1.06
"062691624",14,3.17
"058770047",4,1.25
"057725530",4,1.75
"057217383",14,0.48
"054374027",3,1.06
"066344496",14,3.17
"052017604",4,1.99
"050046169",14,2.31
"052017604",14,2.14
"057767036",4,1.58
"058770047",3,1.34
"063802447",4,1.18
"051619049",4,0.99
"053314907",4,1.75
"050434355",14,3.17
"050434044",4,2.95
"056728428",4,1.25
"063802447",3,1.27
"053853468",4,1.39
"058770053",3,1.34
"062691624",3,3.17
"051618937",4,0.99
"057217383",4,0.45
"063873552",4,2.95
"054372939",14,1.06
"063873552",3,3.17
"056728428",3,1.34
"051547410",4,1.20
"057459741",4,0.95
"058275265",14,2.63
"063331261",4,2.15
"051618937",14,1.06
"053623766",14,0.74
"062691463",4,2.95
"057725530",14,1.88
"057217469",4,0.93
"054712947",14,1.02
"051842135",4,1.00
"054372939",3,1.06
"052156485",4,2.95
"053314907",3,1.88
"057459741",14,1.02
"051619032",14,1.06
"053623841",4,0.65
"061501426",4,2.45
"050434044",14,3.17
"057217475",14,1.02
"057217475",4,0.95
"050046169",4,2.15
"058899828",14,1.99
"058275265",4,2.45
"050448644",14,3.17
"062691463",14,3.17
"051842135",14,1.08
"062691624",4,2.95
"053854588",4,1.39
"052156485",14,3.17
"054372939",4,0.99
"054374027",4,0.99
"058899828",3,1.99
"058900989",3,1.99
"051619003",4,0.99
"053314873",4,1.35
"051115904",4,1.60
"050448644",4,2.95
"053623841",14,0.70
"057725530",3,1.88
"058900989",4,1.85
"061501426",14,2.63
"051619049",14,1.06
"062691463",3,3.17
"063873552",14,3.17
"060546645",14,0.52
"058275265",3,2.63
"061824689",4,2.19
"051547410",14,1.29
"054372882",3,1.06
"053854588",3,1.49
"054374027",14,1.06
"051619003",14,1.06
"057767036",14,1.70
"053314907",14,1.88
"060546645",4,0.48
"051618989",14,1.06
"058899828",4,1.85
"053853468",3,1.49
"054372830",14,1.06
"053623795",4,0.69
"054372882",4,0.99
"063331261",14,2.31
"051619032",4,0.99
"066344496",4,2.95
"054712947",4,0.95
"053623795",14,0.74
"061824689",14,2.35
"063802689",4,1.18
"054372882",14,1.06
"061824689",3,2.35
"058770053",4,1.25
"054372830",4,0.99
"057217469",14,1.00
"051618989",4,0.99
"063802689",3,1.27
"063802608",3,1.27
"050047462",14,0.52
"061501426",3,2.63
"050047462",4,0.48
"063802608",4,1.18
"050434355",4,2.95
"053623766",4,0.69
"067445074",2,4.20
"070722404",14,2.17
"073369374",2,2.09
"055916561",4,4.00
